id,questionnaireId,text,options,correctAnswer,explanation,temaCodigo,temaNumero,temaParte,temaTitulo,difficulty,createdAt,updatedAt,aiReviewed,aiReviewedAt
cmk6pkdbg00p4kn68tw20lpob,cmjyt11lb0015kn568fvqu8j7,¿Qué es el recurso de amparo y cuál es su finalidad?,"[""Un recurso contra sentencias judiciales que violen derechos fundamentales"",""Un recurso contra leyes inconstitucionales"",""Un recurso contra actos administrativos que violen derechos fundamentales"",""Un recurso contra sentencias del Tribunal Constitucional""]",A,"El recurso de amparo es un recurso que se interpone ante el Tribunal Constitucional para proteger los derechos fundamentales de los ciudadanos cuando han sido violados por una sentencia judicial, según lo establecido en la Constitución española de 1978 y la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00p5kn68g8pxyefc,cmjyt11lb0015kn568fvqu8j7,¿Qué es el auto del Tribunal Constitucional y cuál es su naturaleza jurídica?,"[""El auto es una sentencia del Tribunal Constitucional"",""El auto es una resolución del Tribunal Constitucional que no es una sentencia"",""El auto es una providencia del Tribunal Constitucional"",""El auto es un voto particular de un magistrado""]",B,"El auto es una resolución del Tribunal Constitucional que no es una sentencia, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00p6kn68pshy2b56,cmjyt11lb0015kn568fvqu8j7,¿Qué es la doctrina del Tribunal Constitucional y cuál es su importancia?,"[""La doctrina del Tribunal Constitucional es su capacidad para crear leyes"",""La doctrina del Tribunal Constitucional es su capacidad para interpretar la Constitución"",""La doctrina del Tribunal Constitucional es su capacidad para nombrar a los magistrados"",""La doctrina del Tribunal Constitucional es su capacidad para disolver el Congreso de los Diputados""]",B,"La doctrina del Tribunal Constitucional se refiere a su capacidad para interpretar la Constitución y establecer criterios jurisprudenciales que guían la aplicación de la ley en España, según lo establecido en la Constitución española de 1978 y la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00p7kn68c1hku2lm,cmjyt11lb0015kn568fvqu8j7,¿Qué tipo de recurso puede interponer un ciudadano contra una ley que considere inconstitucional?,"[""A) Recurso de amparo"",""B) Recurso de inconstitucionalidad"",""C) Recurso contencioso-administrativo"",""D) Recurso de casación""]",A,Un ciudadano puede interponer un recurso de amparo ante el Tribunal Constitucional si considera que una ley o un acto administrativo vulnera sus derechos fundamentales.,G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00p8kn6893ir8soe,cmjyt11lb0015kn568fvqu8j7,¿Qué es la reunión del Pleno del Tribunal Constitucional y cuál es su régimen?,"[""El Pleno del Tribunal Constitucional se reúne una vez al año"",""El Pleno del Tribunal Constitucional se reúne cuando lo considere necesario"",""El Pleno del Tribunal Constitucional se reúne para resolver conflictos de competencias"",""El Pleno del Tribunal Constitucional se reúne para aprobar las sentencias del Tribunal Constitucional""]",B,"El Pleno del Tribunal Constitucional se reúne cuando lo considere necesario, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00p9kn68i8aij45p,cmjyt11lb0015kn568fvqu8j7,¿Qué es la autonomía del Tribunal Constitucional?,"[""A) La capacidad del Tribunal para dictar sentencias"",""B) La independencia del Tribunal respecto a los poderes del Estado"",""C) La facultad del Tribunal para nombrar a sus propios magistrados"",""D) La potestad del Tribunal para crear leyes""]",B,"La autonomía del Tribunal Constitucional se refiere a su independencia respecto a los poderes del Estado, lo que le permite actuar de manera imparcial y sin influencias externas.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00pakn6887xmardr,cmjyt11lb0015kn568fvqu8j7,¿Cuál es el órgano que elige a los magistrados del Tribunal Constitucional?,"[""A) El Congreso de los Diputados"",""B) El Senado"",""C) El Rey"",""D) El Consejo de Estado""]",A,"Los magistrados del Tribunal Constitucional son elegidos por el Congreso de los Diputados y el Senado, con una mayoría de 3/5 en cada cámara.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00pbkn68p66wyeuy,cmjyt11lb0015kn568fvqu8j7,¿Cuál es el plazo para interponer un recurso de inconstitucionalidad?,"[""A) 2 meses"",""B) 3 meses"",""C) 9 meses"",""D) No tiene plazo determinado""]",C,El plazo para interponer un recurso de inconstitucionalidad es de 3 meses desde la publicación de la ley.,G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00pckn68tdce5df2,cmjyt11lb0015kn568fvqu8j7,¿Cuál es el procedimiento para la elección del Presidente del Tribunal Constitucional?,"[""Por elección directa de los ciudadanos"",""Por votación de los magistrados del Tribunal Constitucional"",""Por designación del Rey"",""Por sorteo entre los magistrados""]",B,"El Presidente del Tribunal Constitucional es elegido por votación de los magistrados del Tribunal Constitucional, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00pdkn68bnbd4ue2,cmjyt11lb0015kn568fvqu8j7,¿Qué es la suspensión de la ejecución de una ley por el Tribunal Constitucional y cuáles son sus efectos?,"[""La suspensión de la ejecución de una ley es una medida cautelar que puede adoptar el Tribunal Constitucional"",""La suspensión de la ejecución de una ley es una sentencia del Tribunal Constitucional"",""La suspensión de la ejecución de una ley es una resolución del Tribunal Constitucional que no tiene efectos"",""La suspensión de la ejecución de una ley es una providencia del Tribunal Constitucional""]",A,"La suspensión de la ejecución de una ley es una medida cautelar que puede adoptar el Tribunal Constitucional para evitar daños irreparables mientras se resuelve el recurso de inconstitucionalidad, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00pfkn684vg8h8uw,cmjyt11lb0015kn568fvqu8j7,¿Cuál es el régimen de los votos particulares en el Tribunal Constitucional?,"[""Los votos particulares no son admisibles en el Tribunal Constitucional"",""Los votos particulares son admisibles en el Tribunal Constitucional pero no se publican"",""Los votos particulares son admisibles en el Tribunal Constitucional y se publican"",""Los votos particulares son obligatorios en el Tribunal Constitucional""]",C,"Los votos particulares son admisibles en el Tribunal Constitucional y se publican, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00pgkn68rzizomec,cmjyt11lb0015kn568fvqu8j7,¿Cuál es el régimen de publicidad de las sentencias del Tribunal Constitucional?,"[""Las sentencias del Tribunal Constitucional se publican en el Boletín Oficial del Estado"",""Las sentencias del Tribunal Constitucional se publican en la web del Tribunal Constitucional"",""Las sentencias del Tribunal Constitucional se publican en los medios de comunicación"",""Las sentencias del Tribunal Constitucional no se publican""]",A,"Las sentencias del Tribunal Constitucional se publican en el Boletín Oficial del Estado, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbg00phkn68u671gkks,cmjyt11lb0015kn568fvqu8j7,¿Cuál es el régimen de recusación de los magistrados del Tribunal Constitucional?,"[""Los magistrados del Tribunal Constitucional no pueden ser recusados"",""Los magistrados del Tribunal Constitucional pueden ser recusados por el Estado"",""Los magistrados del Tribunal Constitucional pueden ser recusados por las Comunidades Autónomas"",""Los magistrados del Tribunal Constitucional pueden ser recusados por las partes en un proceso""]",D,"Los magistrados del Tribunal Constitucional pueden ser recusados por las partes en un proceso si existen circunstancias que puedan afectar su imparcialidad, según lo establecido en la Ley Orgánica 2/1979, de 3 de octubre, del Tribunal Constitucional.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.668,2026-01-09 10:03:14.668,f,
cmk6pkdbo00pikn685y2nno14,cmjqffsz90000knhxdu1xalzn,¿Cuál es el número de magistrados que componen el Tribunal Constitucional en España?,"[""A) 8 magistrados"",""B) 10 magistrados"",""C) 12 magistrados"",""D) 11 magistrados""]",D,"El Tribunal Constitucional está compuesto por 12 magistrados, según lo establecido en la Constitución española.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00pjkn6850ff4y17,cmjqffsz90000knhxdu1xalzn,¿Qué es el plazo para que el Tribunal Constitucional resuelva sobre la inconstitucionalidad de una ley?,"[""A) 2 meses"",""B) 5 meses"",""C) 6 meses"",""D) No tiene plazo determinado""]",D,"El Tribunal Constitucional no tiene un plazo determinado para resolver sobre la inconstitucionalidad de una ley, aunque se establecen plazos para diferentes trámites dentro del proceso.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00pkkn68sxjuyqvd,cmjqffsz90000knhxdu1xalzn,¿Cuál es la función principal del Presidente del Tribunal Constitucional?,"[""A) Dictar sentencias"",""B) Presidir las sesiones del Tribunal"",""C) Nombrar a los magistrados"",""D) Redactar las leyes""]",B,"El Presidente del Tribunal Constitucional tiene varias funciones, pero una de las principales es presidir las sesiones del Tribunal y dirigir los debates.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00plkn686ved2mbe,cmjqffsz90000knhxdu1xalzn,¿Qué tipo de recurso puede interponer un ciudadano contra una ley que considere inconstitucional?,"[""A) Recurso de amparo"",""B) Recurso de inconstitucionalidad"",""C) Recurso contencioso-administrativo"",""D) Recurso de casación""]",A,Un ciudadano puede interponer un recurso de amparo ante el Tribunal Constitucional si considera que una ley o un acto administrativo vulnera sus derechos fundamentales.,G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00pmkn68pexlrast,cmjqffsz90000knhxdu1xalzn,¿Cuál es el órgano que elige a los magistrados del Tribunal Constitucional?,"[""A) El Congreso de los Diputados"",""B) El Senado"",""C) El Rey"",""D) El Consejo de Estado""]",A,"Los magistrados del Tribunal Constitucional son elegidos por el Congreso de los Diputados y el Senado, con una mayoría de 3/5 en cada cámara.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00pnkn68jojc5hen,cmjqffsz90000knhxdu1xalzn,¿Qué es el objeto de la declaración de inconstitucionalidad?,"[""A) Declarar la nulidad de una ley"",""B) Declarar la inaplicación de una ley"",""C) Declarar la constitucionalidad de una ley"",""D) Declarar la ilegalidad de un acto administrativo""]",A,La declaración de inconstitucionalidad tiene como objeto declarar la nulidad de una ley o disposición normativa que vulnere la Constitución.,G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00pokn68c4c30fdf,cmjqffsz90000knhxdu1xalzn,¿Cuál es el efecto de la sentencia del Tribunal Constitucional que declara la inconstitucionalidad de una ley?,"[""A) La ley sigue vigente"",""B) La ley es derogada"",""C) La ley es nula y no surte efectos"",""D) La ley es suspendida temporalmente""]",C,"La sentencia del Tribunal Constitucional que declara la inconstitucionalidad de una ley tiene efecto erga omnes y retroactividad, lo que significa que la ley es nula y no surte efectos desde su origen.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbo00ppkn683pbyjcci,cmjqffsz90000knhxdu1xalzn,¿Qué es el recurso de inconstitucionalidad?,"[""A) Un recurso que puede interponer cualquier ciudadano"",""B) Un recurso que solo puede interponer el Presidente del Gobierno"",""C) Un recurso que puede interponer el Defensor del Pueblo"",""D) Un recurso que puede interponer el Gobierno o el Parlamento contra una ley""]",D,El recurso de inconstitucionalidad es un recurso que puede interponer el Gobierno o el Parlamento contra una ley que consideren inconstitucional.,G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00pqkn6828r51jcz,cmjqffsz90000knhxdu1xalzn,¿Cuál es el plazo para interponer un recurso de inconstitucionalidad?,"[""A) 2 meses"",""B) 3 meses"",""C) 9 meses"",""D) No tiene plazo determinado""]",C,El plazo para interponer un recurso de inconstitucionalidad es de 3 meses desde la publicación de la ley.,G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00prkn68y117uanv,cmjqffsz90000knhxdu1xalzn,¿Qué es la autonomía del Tribunal Constitucional?,"[""A) La capacidad del Tribunal para dictar sentencias"",""B) La independencia del Tribunal respecto a los poderes del Estado"",""C) La facultad del Tribunal para nombrar a sus propios magistrados"",""D) La potestad del Tribunal para crear leyes""]",B,"La autonomía del Tribunal Constitucional se refiere a su independencia respecto a los poderes del Estado, lo que le permite actuar de manera imparcial y sin influencias externas.",G3,3,GENERAL,El Tribunal Constitucional,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00pwkn68thalvwvg,cmjqffsz90000knhxdu1xalzn,¿Cuál es el papel del Rey en la designación del Presidente del Gobierno?,"[""A) El Rey elige directamente al Presidente"",""B) El Rey propone un candidato al Congreso"",""C) El Congreso elige al Presidente y el Rey lo nombra"",""D) El Rey tiene veto sobre la elección del Presidente""]",C,"El Congreso elige al Presidente y el Rey lo nombra, según el artículo 99 de la Constitución española.",G4,4,GENERAL,La Corona,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00pxkn68ebjs9j6r,cmjqffsz90000knhxdu1xalzn,¿Qué sucede si el Rey es declarado incapacitado permanente?,"[""A) Se produce una regencia"",""B) Se convoca una elección popular"",""C) Se nombra un nuevo Rey"",""D) Se asume la regencia por el Príncipe de Asturias""]",A,"Si el Rey es declarado incapacitado permanente, se produce una regencia, según el artículo 59 de la Constitución española.",G4,4,GENERAL,La Corona,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00pykn68scnoe6bf,cmjqffsz90000knhxdu1xalzn,¿Cuál es el propósito del juramento o promesa del Rey?,"[""A) Asumir la jefatura del Gobierno"",""B) Defender la Constitución"",""C) Presidir el Congreso"",""D) Representar al Estado en el extranjero""]",B,"El propósito del juramento o promesa del Rey es asumir la jefatura del Estado y defender la Constitución, según el artículo 61 de la Constitución española.",G4,4,GENERAL,La Corona,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00pzkn68tq0qav68,cmjqffsz90000knhxdu1xalzn,¿Qué es el refrendo en el contexto de la Corona?,"[""A) La firma del Rey en un decreto"",""B) La aprobación del Congreso a una ley"",""C) La countersignatura de un ministro"",""D) La dimisión del Gobierno""]",C,"El refrendo es la countersignatura de un ministro que da validez a los actos del Rey, según el artículo 64 de la Constitución española.",G4,4,GENERAL,La Corona,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q0kn68yhiemicw,cmjqffsz90000knhxdu1xalzn,¿Cómo se produce la sucesión al trono en España?,"[""A) Por elección popular"",""B) Por designación del Rey"",""C) Por herencia"",""D) Por sorteo""]",C,"La sucesión al trono en España se produce por herencia, según el artículo 57 de la Constitución española.",G4,4,GENERAL,La Corona,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q1kn68vmj2jal4,cmjqffsz90000knhxdu1xalzn,¿Cuál es la función principal del Rey en la Constitución española?,"[""A) Jefe de Gobierno"",""B) Jefe del Estado"",""C) Presidente del Congreso"",""D) Presidente del Senado""]",B,"El Rey tiene la función de Jefe del Estado, según el artículo 56 de la Constitución española.",G4,4,GENERAL,La Corona,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q2kn68bjp077h7,cmjqffsz90000knhxdu1xalzn,¿Cuál es el órgano que preside las sesiones conjuntas de las Cortes Generales?,"[""A) El Presidente del Congreso de los Diputados"",""B) El Presidente del Senado"",""C) El Presidente del Gobierno"",""D) El Rey""]",A,El Presidente del Congreso de los Diputados preside las sesiones conjuntas de las Cortes Generales.,G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q3kn68nwwarcoe,cmjqffsz90000knhxdu1xalzn,¿Cuál es el procedimiento por el que se aprueban las leyes orgánicas?,"[""A) Mayoría simple"",""B) Mayoría absoluta"",""C) Mayoría cualificada"",""D) Referéndum""]",B,Las leyes orgánicas se aprueban por mayoría absoluta en el Congreso de los Diputados.,G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q4kn683cnxiy7m,cmjqffsz90000knhxdu1xalzn,¿Cuál es el objetivo principal del Defensor del Pueblo?,"[""A) Velar por los derechos de los ciudadanos"",""B) Proteger los intereses de la administración pública"",""C) Supervisar la actividad de los partidos políticos"",""D) Regular la actividad económica""]",A,El objetivo principal del Defensor del Pueblo es velar por los derechos de los ciudadanos y proteger sus intereses frente a la administración pública.,G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q5kn68o2v5iwd4,cmjqffsz90000knhxdu1xalzn,¿Cuál es el plazo máximo para que el Congreso de los Diputados apruebe una ley después de que el Senado la haya rechazado?,"[""A) 2 meses"",""B) 1 mes"",""C) 15 días"",""D) Inmediatamente""]",D,"El Congreso de los Diputados puede aprobar una ley después de que el Senado la haya rechazada, para lo cual necesita una mayoría absoluta, y debe hacerlo en un plazo de 15 días desde la recepción de la decisión del Senado.",G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q6kn68vm17umom,cmjqffsz90000knhxdu1xalzn,¿Cuál es el plazo máximo para que el Senado apruebe o rechace una ley aprobada por el Congreso de los Diputados?,"[""A) 2 meses"",""B) 3 meses"",""C) 1 mes"",""D) 15 días""]",C,El Senado tiene un plazo máximo de 2 meses para aprobar o rechazar una ley aprobada por el Congreso de los Diputados.,G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q7kn68du8wn4gn,cmjqffsz90000knhxdu1xalzn,¿Cuántos senadores son elegidos por las comunidades autónomas?,"[""A) 1 senador por comunidad autónoma"",""B) 2 senadores por comunidad autónoma"",""C) 3 senadores por comunidad autónoma"",""D) 4 senadores por comunidad autónoma""]",B,"Cada comunidad autónoma elige al menos 1 senador, además de 1 senador más por cada millón de habitantes.",G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q8kn68iqufpc4o,cmjqffsz90000knhxdu1xalzn,¿Cuál es la función principal del Senado en el proceso legislativo?,"[""A) Iniciar leyes"",""B) Aprobar leyes"",""C) Enmendar leyes"",""D) Rechazar leyes""]",C,"La función principal del Senado en el proceso legislativo es aprobar leyes, aunque también puede enmendarlas o rechazarlas.",G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00q9kn684h7mtscm,cmjqffsz90000knhxdu1xalzn,¿Cuál es el órgano que vela por los derechos de los ciudadanos y puede recibir quejas y denuncias sobre la actuación de las administraciones públicas?,"[""A) El Defensor del Pueblo"",""B) El Ombudsman"",""C) La Comisión Europea"",""D) El Tribunal de Cuentas""]",A,El Defensor del Pueblo es el órgano que vela por los derechos de los ciudadanos y puede recibir quejas y denuncias sobre la actuación de las administraciones públicas.,G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00qakn68k1r0r99p,cmjqffsz90000knhxdu1xalzn,¿Cuántos diputados componen el Congreso de los Diputados?,"[""A) 200 diputados"",""B) 250 diputados"",""C) 300 diputados"",""D) 350 diputados""]",C,"El Congreso de los Diputados está compuesto por 350 diputados, elegidos por sufragio universal, libre, igual, directo y secreto.",G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00qbkn68rr4lcyh4,cmjqffsz90000knhxdu1xalzn,¿Cuál es el nombre del órgano que representa a los ciudadanos españoles y ejerce la función legislativa en España?,"[""A) El Congreso de los Diputados"",""B) El Senado"",""C) Las Cortes Generales"",""D) El Tribunal Constitucional""]",C,"Las Cortes Generales son el órgano que representa a los ciudadanos españoles y ejerce la función legislativa en España, estando compuestas por el Congreso de los Diputados y el Senado.",G5,5,GENERAL,El poder legislativo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbp00qckn68779j4bo5,cmjqffsz90000knhxdu1xalzn,¿Qué tipo de tribunales forman parte de la organización judicial española?,"[""A) Solo tribunales civiles y penales"",""B) Solo tribunales laborales y de la seguridad social"",""C) Tribunales civiles, penales, laborales, de la seguridad social y contencioso-administrativos"",""D) Solo tribunales militares""]",C,"La organización judicial española incluye tribunales civiles, penales, laborales, de la seguridad social y contencioso-administrativos, entre otros.",G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qdkn68nuneqp86,cmjqffsz90000knhxdu1xalzn,¿Cuál es el principio fundamental que se establece en la Constitución Española para el funcionamiento del Poder Judicial?,"[""A) La independencia del Poder Judicial"",""B) La unidad jurisdiccional"",""C) La separación de poderes"",""D) La supremacía del Ejecutivo""]",B,El principio de unidad jurisdiccional establece que el Poder Judicial es único y que todos los órganos judiciales están sometidos a la Constitución y al mismo ordenamiento jurídico.,G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qekn681b73mwu1,cmjqffsz90000knhxdu1xalzn,¿Qué órgano es responsable de la gestión y administración del Poder Judicial en España?,"[""A) El Consejo de Estado"",""B) El Consejo General del Poder Judicial"",""C) El Tribunal Constitucional"",""D) El Ministerio de Justicia""]",B,"El Consejo General del Poder Judicial es el órgano de gobierno del Poder Judicial, responsable de su gestión y administración.",G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qfkn68k0y6i9pg,cmjqffsz90000knhxdu1xalzn,¿Cuál es el objetivo principal del Consejo General del Poder Judicial?,"[""A) Garantizar la independencia del Poder Judicial"",""B) Velar por la unidad jurisdiccional"",""C) Administrar los recursos del Poder Judicial"",""D) Todas las opciones anteriores""]",D,"El Consejo General del Poder Judicial tiene como objetivo principal garantizar la independencia del Poder Judicial, velar por la unidad jurisdiccional y administrar los recursos del Poder Judicial.",G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qgkn6889yt9pys,cmjqffsz90000knhxdu1xalzn,¿Cuál es el órgano judicial más alto en España?,"[""A) El Tribunal Supremo"",""B) El Tribunal Constitucional"",""C) El Consejo General del Poder Judicial"",""D) La Audiencia Nacional""]",A,"El Tribunal Supremo es el órgano judicial más alto en España, y su función es la de resolver los recursos de casación y revisión en los procesos civiles y penales.",G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qhkn68dyx6o5f5,cmjqffsz90000knhxdu1xalzn,¿Qué es el Tribunal Constitucional?,"[""A) Un órgano judicial que resuelve controversias laborales"",""B) Un órgano judicial que resuelve controversias civiles y penales"",""C) Un órgano que garantiza la supremacía de la Constitución"",""D) Un órgano que administra los recursos del Poder Judicial""]",C,"El Tribunal Constitucional es un órgano que garantiza la supremacía de la Constitución, y su función es la de resolver controversias sobre la interpretación de la Constitución.",G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qikn68ahlx1pu1,cmjqffsz90000knhxdu1xalzn,¿Cuál es la función principal de los Juzgados de Primera Instancia?,"[""A) Conocer de los recursos de casación"",""B) Conocer de los procesos penales"",""C) Conocer de los procesos civiles y resolver controversias de primera instancia"",""D) Administrar los recursos del Poder Judicial""]",C,Los Juzgados de Primera Instancia conocen de los procesos civiles y resuelven controversias de primera instancia.,G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qjkn68trruqel8,cmjqffsz90000knhxdu1xalzn,¿Qué es la Audiencia Provincial?,"[""A) Un órgano judicial que resuelve controversias laborales"",""B) Un órgano judicial que resuelve controversias civiles y penales en segunda instancia"",""C) Un órgano judicial que resuelve controversias de la seguridad social"",""D) Un órgano que administra los recursos del Poder Judicial""]",B,La Audiencia Provincial es un órgano judicial que resuelve controversias civiles y penales en segunda instancia.,G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qkkn68jwtx61tr,cmjqffsz90000knhxdu1xalzn,¿Cuál es la función principal de los Juzgados de lo Penal?,"[""A) Conocer de los procesos civiles"",""B) Conocer de los recursos de casación"",""C) Conocer de los procesos penales y resolver controversias relacionadas con delitos"",""D) Administrar los recursos del Poder Judicial""]",C,Los Juzgados de lo Penal conocen de los procesos penales y resuelven controversias relacionadas con delitos.,G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qlkn68bfcp01dy,cmjqffsz90000knhxdu1xalzn,¿Qué es el Consejo General del Poder Judicial en relación con la organización judicial española?,"[""A) Un órgano que depende del Poder Ejecutivo"",""B) Un órgano que depende del Poder Legislativo"",""C) Un órgano de gobierno del Poder Judicial"",""D) Un órgano que administra los recursos del Poder Judicial""]",C,"El Consejo General del Poder Judicial es un órgano de gobierno del Poder Judicial, responsable de su gestión y administración.",G6,6,GENERAL,El Poder Judicial,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
cmk6pkdbq00qmkn682psqvuvu,cmjqffsz90000knhxdu1xalzn,¿Cuál es el procedimiento para que el Congreso de los Diputados vote la cuestión de confianza?,"[""A) A iniciativa del Presidente del Gobierno"",""B) A iniciativa del Congreso de los Diputados"",""C) A iniciativa del Senado"",""D) A iniciativa del Rey""]",A,"El procedimiento para que el Congreso de los Diputados vote la cuestión de confianza es a iniciativa del Presidente del Gobierno, según la Constitución española de 1978.",G7,7,GENERAL,El poder ejecutivo,,2026-01-09 10:03:14.676,2026-01-09 10:03:14.676,f,
